Observador,Cuenca,Celda,Punto,Fecha,Hora inicio,Hora final,Especie,Individuos,Distancia,Tipo de registro,Habitat
SANTIAGO,Guacaica,1087,8,14-Nov,7:05,7:15,Cardellina canadensis,2,18.4,Visual,BNC
SANTIAGO,Guacaica,1087,8,14-Nov,7:05,7:15,Chlorostilbon melanorhynchus,1,9.2,Visual,AD
SANTIAGO,Guacaica,1087,8,14-Nov,7:05,7:15,Thraupis episcopus,1,29.7,Visual,AD
SANTIAGO,Guacaica,1087,8,14-Nov,7:05,7:15,Stilpnia heinei,1,19.4,Visual,AD
SANTIAGO,Guacaica,1087,8,14-Nov,7:05,7:15,Tyrannus melancholicus,2,42.3,Visual,AD
SANTIAGO,Guacaica,1087,8,14-Nov,7:05,7:15,Colaptes rubiginosus,2,,Auditivo,NA
SANTIAGO,Guacaica,1087,8,14-Nov,7:05,7:15,Piranga rubra,1,36,Visual,AD
SANTIAGO,Guacaica,1087,8,14-Nov,7:05,7:15,Zonotrichia capensis,1,,Auditivo,NA
SANTIAGO,Guacaica,1087,8,14-Nov,7:05,7:15,Icterus chrysater,1,,Auditivo,NA
SANTIAGO,Guacaica,1087,8,14-Nov,7:05,7:15,Rupornis magnirostris,1,,Vuelo,NA
SANTIAGO,Guacaica,1087,8,14-Nov,7:05,7:15,Tyrannus melancholicus,1,,Vuelo,NA
SANTIAGO,Guacaica,1087,7,14-Nov,7:23,7:33,Thamnophilus multistriatus,1,,Auditivo,NA
SANTIAGO,Guacaica,1087,7,14-Nov,7:23,7:33,Saltator striatipectus,1,,Auditivo,NA
SANTIAGO,Guacaica,1087,7,14-Nov,7:23,7:33,Catharus ustulatus,1,29.7,Visual,BNC
SANTIAGO,Guacaica,1087,7,14-Nov,7:23,7:33,Thamnophilus multistriatus,1,26.7,Visual,AD
SANTIAGO,Guacaica,1087,7,14-Nov,7:23,7:33,Cardellina canadensis,1,19.4,Visual,BNC
SANTIAGO,Guacaica,1087,7,14-Nov,7:23,7:33,Tolmomyias sulphurescens,1,8.4,Visual,BNC
SANTIAGO,Guacaica,1087,7,14-Nov,7:23,7:33,Zonotrichia capensis,2,13.7,Visual,PO
SANTIAGO,Guacaica,1087,7,14-Nov,7:23,7:33,Tiaris olivaceus,1,22.4,Visual,PO
SANTIAGO,Guacaica,1087,11,14-Nov,7:48,7:58,Myiozetetes cayanensis,2,17.6,Visual,AD
SANTIAGO,Guacaica,1087,11,14-Nov,7:48,7:58,Zonotrichia capensis,1,14.8,Visual,PO
SANTIAGO,Guacaica,1087,11,14-Nov,7:48,7:58,Tiaris olivaceus,2,22,Visual,PO
SANTIAGO,Guacaica,1087,11,14-Nov,7:48,7:58,Sporophila nigricollis,1,10.1,Visual,PO
SANTIAGO,Guacaica,1087,11,14-Nov,7:48,7:58,Tyrannus melancholicus,2,39.9,Visual,AD
SANTIAGO,Guacaica,1087,11,14-Nov,7:48,7:58,Turdus ignobilis,1,22.7,Visual,PO
SANTIAGO,Guacaica,1087,11,14-Nov,7:48,7:58,Stelgidopteryx ruficollis,5,,Vuelo,NA
SANTIAGO,Guacaica,1087,11,14-Nov,7:48,7:58,Coragyps atratus,12,,Vuelo,NA
SANTIAGO,Guacaica,1087,11,14-Nov,7:48,7:58,Cathartes aura,2,,Vuelo,NA
SANTIAGO,Guacaica,1087,11,14-Nov,7:48,7:58,Daptrius chimachima,1,26.7,Visual,AD
SANTIAGO,Guacaica,1087,11,14-Nov,7:48,7:58,Pionus chalcopterus,4,,Vuelo,NA
SANTIAGO,Guacaica,1087,2,14-Nov,8:30,8:40,Sporophila nigricollis,1,,Auditivo,NA
SANTIAGO,Guacaica,1087,2,14-Nov,8:30,8:40,Vanellus chilensis,1,,Vuelo,NA
SANTIAGO,Guacaica,1087,2,14-Nov,8:30,8:40,Daptrius chimachima,1,,Auditivo,NA
SANTIAGO,Guacaica,1087,2,14-Nov,8:30,8:40,Icterus chrysater,1,,Auditivo,NA
SANTIAGO,Guacaica,1087,2,14-Nov,8:30,8:40,Contopus sordidulus,1,36.4,Visual,AD
SANTIAGO,Guacaica,1087,2,14-Nov,8:30,8:40,Tyrannus melancholicus,1,29.8,Visual,AD
SANTIAGO,Guacaica,1087,2,14-Nov,8:30,8:40,Zenaida auriculata,2,,Vuelo,NA
SANTIAGO,Guacaica,1087,2,14-Nov,8:30,8:40,Tiaris olivaceus,1,12.3,Visual,PO
SANTIAGO,Guacaica,1087,2,14-Nov,8:30,8:40,Tyrannus melancholicus,1,,Auditivo,NA
SANTIAGO,Guacaica,1087,10,14-Nov,8:52,9:02,Setophaga fusca,2,22.7,Visual,BNC
SANTIAGO,Guacaica,1087,10,14-Nov,8:52,9:02,Colaptes rubiginosus,1,36.4,Visual,BNC
SANTIAGO,Guacaica,1087,10,14-Nov,8:52,9:02,Ardea alba,2,,Vuelo,NA
SANTIAGO,Guacaica,1087,10,14-Nov,8:52,9:02,Phimosus infuscatus,3,,Vuelo,NA
SANTIAGO,Guacaica,1087,10,14-Nov,8:52,9:02,Tiaris olivaceus,1,21.4,Visual,PO
SANTIAGO,Guacaica,1087,10,14-Nov,8:52,9:02,Daptrius chimachima,1,,Vuelo,NA
SANTIAGO,Guacaica,1087,10,14-Nov,8:52,9:02,Vanellus chilensis,3,33.1,Visual,PO
SANTIAGO,Guacaica,1087,5,14-Nov,9:11,9:21,Spinus psaltria,1,17.5,Visual,OC
SANTIAGO,Guacaica,1087,5,14-Nov,9:11,9:21,Zenaida auriculata,2,39.2,Visual,RE
SANTIAGO,Guacaica,1087,5,14-Nov,9:11,9:21,Thraupis episcopus,1,22.3,Visual,AD
SANTIAGO,Guacaica,1087,5,14-Nov,9:11,9:21,Tiaris olivaceus,1,11,Visual,PO
SANTIAGO,Guacaica,1087,5,14-Nov,9:11,9:21,Thamnophilus multistriatus,1,,Auditivo,NA
SANTIAGO,Guacaica,1087,5,14-Nov,9:11,9:21,Icterus chrysater,1,,Auditivo,NA
SANTIAGO,Guacaica,1087,4,14-Nov,9:35,9:45,Stilpnia heinei,1,20.1,Visual,AD
SANTIAGO,Guacaica,1087,4,14-Nov,9:35,9:45,Turdus ignobilis,1,20.5,Visual,AD
SANTIAGO,Guacaica,1087,4,14-Nov,9:35,9:45,Crotophaga ani,1,,Auditivo,NA
SANTIAGO,Guacaica,1087,4,14-Nov,9:35,9:45,Synallaxis azarae,1,,Auditivo,NA
SANTIAGO,Guacaica,1087,3,14-Nov,10:02,10:12,Leptosittaca branickii,6,49.6,Visual,AD
SANTIAGO,Guacaica,1087,3,14-Nov,10:02,10:12,Stilpnia cyanicollis,1,18.6,Visual,BC
SANTIAGO,Guacaica,1087,3,14-Nov,10:02,10:12,Thraupis episcopus,3,22.8,Visual,AD
SANTIAGO,Guacaica,1087,3,14-Nov,10:02,10:12,Thamnophilus multistriatus,1,,Auditivo,NA
JUAN,Guacaica,1092,9,15-Nov,6:03,6:13,Basileuterus tristriatus,2,,Auditivo,NA
JUAN,Guacaica,1092,9,15-Nov,6:03,6:13,Henicorhina leucophrys,1,,Auditivo,NA
JUAN,Guacaica,1092,9,15-Nov,6:03,6:13,Myioborus miniatus,1,21.5,visual,BNC
JUAN,Guacaica,1092,9,15-Nov,6:03,6:13,Ortalis columbiana,3,,Auditivo,NA
JUAN,Guacaica,1092,9,15-Nov,6:03,6:13,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,1092,8,15-Nov,6:19,6:29,Atlapetes albinucha,1,48.3,visual,BNC
JUAN,Guacaica,1092,8,15-Nov,6:19,6:29,Icterus chrysater,1,,Auditivo,NA
JUAN,Guacaica,1092,8,15-Nov,6:19,6:29,Rupornis magnirostris,1,,Auditivo,NA
JUAN,Guacaica,1092,8,15-Nov,6:19,6:29,Stilpnia heinei,1,31.6,visual,BNC
JUAN,Guacaica,1092,8,15-Nov,6:19,6:29,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,1092,8,15-Nov,6:19,6:29,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guacaica,1092,7,15-Nov,6:37,6:47,Myadestes ralloides,1,,Auditivo,NA
JUAN,Guacaica,1092,7,15-Nov,6:37,6:47,Synallaxis azarae,1,,Auditivo,NA
JUAN,Guacaica,1092,7,15-Nov,6:37,6:47,Vireo leucophrys,1,,Auditivo,NA
JUAN,Guacaica,1092,6,15-Nov,6:58,7:08,Cyanocorax affinis,2,,Auditivo,NA
JUAN,Guacaica,1092,6,15-Nov,6:58,7:08,Cyclarhis gujanensis,1,,Auditivo,NA
JUAN,Guacaica,1092,6,15-Nov,6:58,7:08,Vanellus chilensis,1,,Auditivo,NA
JUAN,Guacaica,1092,5,15-Nov,7:14,7:24,Bubulcus ibis,6,28.7,visual,AD
JUAN,Guacaica,1092,5,15-Nov,7:14,7:24,Columbina talpacoti,1,36.1,visual,PO
JUAN,Guacaica,1092,5,15-Nov,7:14,7:24,Contopus virens,1,25.8,visual,AD
JUAN,Guacaica,1092,5,15-Nov,7:14,7:24,Icterus chrysater,1,,Auditivo,NA
JUAN,Guacaica,1092,5,15-Nov,7:14,7:24,Stelgidopteryx ruficollis,1,,vuelo,NA
JUAN,Guacaica,1092,5,15-Nov,7:14,7:24,Troglodytes aedon,1,,Auditivo,NA
JUAN,Guacaica,1092,5,15-Nov,7:14,7:24,Tyrannus melancholicus,1,57.4,visual,BNC
JUAN,Guacaica,1092,5,15-Nov,7:14,7:24,Vireo leucophrys,1,,Auditivo,NA
JUAN,Guacaica,1092,5,15-Nov,7:14,7:24,Zenaida auriculata,2,,vuelo,NA
JUAN,Guacaica,1092,5,15-Nov,7:14,7:24,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,1092,5,15-Nov,7:14,7:24,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guacaica,1092,4,15-Nov,7:49,7:59,Bubulcus ibis,3,,vuelo,NA
JUAN,Guacaica,1092,4,15-Nov,7:49,7:59,Contopus virens,1,30.2,visual,BNC
JUAN,Guacaica,1092,4,15-Nov,7:49,7:59,Coragyps atratus,2,,vuelo,NA
JUAN,Guacaica,1092,4,15-Nov,7:49,7:59,Pheugopedius mystacalis,1,,Auditivo,NA
JUAN,Guacaica,1092,4,15-Nov,7:49,7:59,Pionus menstruus,4,,vuelo,NA
JUAN,Guacaica,1092,4,15-Nov,7:49,7:59,Setophaga fusca,1,32.4,visual,BNC
JUAN,Guacaica,1092,4,15-Nov,7:49,7:59,Tiaris olivaceus,1,,Auditivo,NA
JUAN,Guacaica,1092,4,15-Nov,7:49,7:59,Troglodytes aedon,1,,Auditivo,NA
JUAN,Guacaica,1092,4,15-Nov,7:49,7:59,Tyrannus melancholicus,1,,Auditivo,NA
JUAN,Guacaica,1092,4,15-Nov,7:49,7:59,Vireo leucophrys,1,,Auditivo,NA
JUAN,Guacaica,1092,4,15-Nov,7:49,7:59,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,1092,3,15-Nov,8:25,8:35,Momotus aequatorialis,1,,Auditivo,NA
JUAN,Guacaica,1092,3,15-Nov,8:25,8:35,Synallaxis azarae,1,,Auditivo,NA
JUAN,Guacaica,1092,3,15-Nov,8:25,8:35,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,1092,2,15-Nov,8:40,8:50,Empidonax virescens,1,15.3,visual,BNC
JUAN,Guacaica,1092,2,15-Nov,8:40,8:50,Leptopogon superciliaris,1,,Auditivo,NA
JUAN,Guacaica,1092,2,15-Nov,8:40,8:50,Pheugopedius mystacalis,1,,Auditivo,NA
JUAN,Guacaica,1092,2,15-Nov,8:40,8:50,Vireo leucophrys,1,,Auditivo,NA
JUAN,Guacaica,1092,10,15-Nov,9:05,9:15,Cyclarhis gujanensis,1,,Auditivo,NA
JUAN,Guacaica,1092,10,15-Nov,9:05,9:15,Myioborus miniatus,1,,Auditivo,NA
JUAN,Guacaica,1092,10,15-Nov,9:05,9:15,Myiozetetes cayanensis,1,,Auditivo,NA
JUAN,Guacaica,1092,10,15-Nov,9:05,9:15,Tyrannus melancholicus,1,,Auditivo,NA
JUAN,Guacaica,1092,10,15-Nov,9:05,9:15,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,1092,11,15-Nov,9:21,9:31,Coragyps atratus,2,,vuelo,NA
JUAN,Guacaica,1092,11,15-Nov,9:21,9:31,Icterus chrysater,1,,Auditivo,NA
JUAN,Guacaica,1092,11,15-Nov,9:21,9:31,Myiodynastes hemichrysus,1,,Auditivo,NA
JUAN,Guacaica,1092,11,15-Nov,9:21,9:31,Pionus chalcopterus,3,,vuelo,NA
JUAN,Guacaica,1092,11,15-Nov,9:21,9:31,Synallaxis azarae,1,9.6,visual,AR-3
JUAN,Guacaica,1092,11,15-Nov,9:21,9:31,Thraupis palmarum,1,28.5,visual,CA
JUAN,Guacaica,1092,11,15-Nov,9:21,9:31,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guacaica,1092,1,15-Nov,9:50,10:00,Dryocopus lineatus,1,,Auditivo,NA
JUAN,Guacaica,1092,1,15-Nov,9:50,10:00,Patagioenas fasciata,1,,vuelo,NA
JUAN,Guacaica,1092,1,15-Nov,9:50,10:00,Tangara nigroviridis,1,17.8,visual,BNC
JUAN,Guacaica,1092,1,15-Nov,9:50,10:00,Vireo leucophrys,1,,Auditivo,NA
JUAN,Guacaica,1092,1,15-Nov,9:50,10:00,Zimmerius chrysops,1,,Auditivo,NA
SANTIAGO,Guacaica,1092,1,15-Nov,6:00,6:10,Diglossa cyanea,1,26.4,Visual,BNC
SANTIAGO,Guacaica,1092,1,15-Nov,6:00,6:10,Myiotriccus ornatus,1,18.8,Visual,BNC
SANTIAGO,Guacaica,1092,1,15-Nov,6:00,6:10,Aulacorhynchus albivitta,1,29.6,Visual,BNC
SANTIAGO,Guacaica,1092,1,15-Nov,6:00,6:10,Dendrocincla tyrannina,1,32.1,Visual,BNC
SANTIAGO,Guacaica,1092,1,15-Nov,6:00,6:10,Setophaga fusca,2,22.7,Visual,BNC
SANTIAGO,Guacaica,1092,1,15-Nov,6:00,6:10,Uranomitra franciae,1,19.4,Visual,BNC
SANTIAGO,Guacaica,1092,10,15-Nov,6:23,6:43,Scytalopus spillmanni,1,12.2,Visual,BNC
SANTIAGO,Guacaica,1092,10,15-Nov,6:23,6:43,Lophotriccus pileatus,1,11.9,Visual,BNC
SANTIAGO,Guacaica,1092,10,15-Nov,6:23,6:43,Momotus aequatorialis,1,,Auditivo,NA
SANTIAGO,Guacaica,1092,10,15-Nov,6:23,6:43,Crypturellus soui,1,,Auditivo,NA
SANTIAGO,Guacaica,1092,11,15-Nov,6:58,7:08,Ortalis columbiana,5,29.6,Visual,BNC
SANTIAGO,Guacaica,1092,11,15-Nov,6:58,7:08,Grallaria ruficapilla,1,,Auditivo,NA
SANTIAGO,Guacaica,1092,11,15-Nov,6:58,7:08,Zonotrichia capensis,1,19.2,Visual,AR-3
SANTIAGO,Guacaica,1092,2,15-Nov,7:32,7:42,Mionectes striaticollis,1,17.3,Visual,BNC
SANTIAGO,Guacaica,1092,2,15-Nov,7:32,7:42,Icterus nigrogularis,1,21.8,Visual,BNC
SANTIAGO,Guacaica,1092,2,15-Nov,7:32,7:42,Pygochelidon cyanoleuca,9,,Vuelo,NA
SANTIAGO,Guacaica,1092,2,15-Nov,7:32,7:42,Cardellina canadensis,1,16.9,Visual,BNC
SANTIAGO,Guacaica,1092,2,15-Nov,7:32,7:42,Myiothlypis coronata,1,24.1,Visual,BNC
SANTIAGO,Guacaica,1092,2,15-Nov,7:32,7:42,Myiodynastes hemichrysus,1,27.5,Visual,BNC
SANTIAGO,Guacaica,1092,2,15-Nov,7:32,7:42,Stilpnia heinei,1,11.1,Visual,BNC
SANTIAGO,Guacaica,1092,2,15-Nov,7:32,7:42,Streptoprocne zonaris,19,,Vuelo,NA
SANTIAGO,Guacaica,1092,2,15-Nov,7:32,7:42,Streptoprocne rutila,4,,Vuelo,NA
SANTIAGO,Guacaica,1092,3,15-Nov,7:56,8:06,Crypturellus soui,2,,Auditivo,NA
SANTIAGO,Guacaica,1092,3,15-Nov,7:56,8:06,Sphenopsis frontalis,2,24.1,Visual,BNC
SANTIAGO,Guacaica,1092,3,15-Nov,7:56,8:06,Aulacorhynchus haematopygus,1,39.7,Visual,BNC
SANTIAGO,Guacaica,1092,4,15-Nov,8:23,8:33,Piranga rubra,1,24.1,Visual,BNC
SANTIAGO,Guacaica,1092,4,15-Nov,8:23,8:33,Daptrius chimachima,1,29.8,Visual,BNC
SANTIAGO,Guacaica,1092,4,15-Nov,8:23,8:33,Stilpnia cyanicollis,2,22.3,Visual,BNC
SANTIAGO,Guacaica,1092,4,15-Nov,8:23,8:33,Thamnophilus multistriatus,1,17.6,Visual,BNC
SANTIAGO,Guacaica,1092,5,15-Nov,8:48,8:58,Tyrannus melancholicus,2,18.4,Visual,AD
SANTIAGO,Guacaica,1092,5,15-Nov,8:48,8:58,Pyrrhomyias cinnamomeus,1,29.6,Visual,AD
SANTIAGO,Guacaica,1092,5,15-Nov,8:48,8:58,Thraupis episcopus,1,17.2,Visual,AD
SANTIAGO,Guacaica,1092,5,15-Nov,8:48,8:58,Zonotrichia capensis,2,11.6,Visual,PO
SANTIAGO,Guacaica,1092,6,15-Nov,9:16,9:26,Myiothlypis fulvicauda,1,19.8,Visual,BNC
SANTIAGO,Guacaica,1092,6,15-Nov,9:16,9:26,Dendrocincla tyrannina,1,26.7,Visual,BNC
SANTIAGO,Guacaica,1092,6,15-Nov,9:16,9:26,Xenops rutilans,1,18.1,Visual,BNC
SANTIAGO,Guacaica,1092,7,15-Nov,9:39,9:49,Molothrus oryzivorus,1,26.4,Visual,CA
SANTIAGO,Guacaica,1092,7,15-Nov,9:39,9:49,Icterus chrysater,1,19.7,Visual,CA
SANTIAGO,Guacaica,1092,7,15-Nov,9:39,9:49,Synallaxis azarae,1,,Auditivo,NA
SANTIAGO,Guacaica,1092,7,15-Nov,9:39,9:49,Daptrius chimachima,1,45.9,Visual,AD
SANTIAGO,Guacaica,1092,8,15-Nov,10:02,10:12,Icterus chrysater,1,,Auditivo,NA
SANTIAGO,Guacaica,1092,8,15-Nov,10:02,10:12,Zonotrichia capensis,1,29.3,Visual,CA
SANTIAGO,Guacaica,1092,9,15-Nov,10:25,10:35,Stilpnia heinei,1,17.6,Visual,BNC
SANTIAGO,Guacaica,1092,9,15-Nov,10:25,10:35,Synallaxis azarae,2,24.1,Visual,BNC
SANTIAGO,Guacaica,1092,9,15-Nov,10:25,10:35,Basileuterus tristriatus,1,22,Visual,BNC
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Camptostoma obsoletum,1,,Auditivo,NA
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Icterus chrysater,2,,Auditivo,NA
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Myadestes ralloides,1,,Auditivo,NA
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Myioborus miniatus,2,42.3,visual,BNC
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Pheugopedius mystacalis,2,,Auditivo,NA
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Saltator striatipectus,1,,Auditivo,NA
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Setophaga fusca,1,23.2,visual,BNC
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Synallaxis azarae,1,,Auditivo,NA
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Synallaxis azarae,1,7.1,visual,BNC
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Thamnophilus multistriatus,1,,Auditivo,NA
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Todirostrum cinereum,1,18,visual,BNC
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Zimmerius chrysops,1,22.9,visual,BNC
JUAN,Guacaica,1060,3,16-Nov,6:05,6:15,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,1060,2,16-Nov,6:22,6:32,Atlapetes flaviceps,4,17.5,visual,BNC
JUAN,Guacaica,1060,2,16-Nov,6:22,6:32,Basileuterus tristriatus,1,7.8,visual,BNC
JUAN,Guacaica,1060,2,16-Nov,6:22,6:32,Dysithamnus mentalis,1,,Auditivo,NA
JUAN,Guacaica,1060,2,16-Nov,6:22,6:32,Henicorhina leucophrys,1,,Auditivo,NA
JUAN,Guacaica,1060,2,16-Nov,6:22,6:32,Patagioenas cayennensis,1,,vuelo,NA
JUAN,Guacaica,1060,2,16-Nov,6:22,6:32,Pheucticus ludovicianus,1,17.6,visual,BNC
JUAN,Guacaica,1060,2,16-Nov,6:22,6:32,Pheugopedius mystacalis,2,,Auditivo,NA
JUAN,Guacaica,1060,2,16-Nov,6:22,6:32,Setophaga fusca,1,15,visual,BNC
JUAN,Guacaica,1060,2,16-Nov,6:22,6:32,Turdus fuscater,3,14,visual,BNC
JUAN,Guacaica,1060,2,16-Nov,6:22,6:32,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,1060,2,16-Nov,6:22,6:32,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Camptostoma obsoletum,1,11,visual,BNC
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Cranioleuca erythrops,1,,Auditivo,NA
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Icterus chrysater,1,,Auditivo,NA
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Myioborus miniatus,1,8.6,visual,BNC
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Myiodynastes hemichrysus,1,8.6,visual,BNC
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Ortalis columbiana,1,,Auditivo,NA
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Pheugopedius mystacalis,1,,Auditivo,NA
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Ramphocelus flammigerus,2,19.9,visual,AD
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Tangara nigroviridis,1,25.4,visual,BNC
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Tiaris olivaceus,1,,Auditivo,NA
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Tiaris olivaceus,1,6.8,visual,CV
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Turdus fuscater,1,,vuelo,NA
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Tyrannus melancholicus,1,,Auditivo,NA
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,1060,1,16-Nov,6:40,6:50,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Crotophaga ani,1,,Auditivo,NA
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Daptrius chimachima,1,,Auditivo,NA
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Dysithamnus mentalis,1,,Auditivo,NA
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Icterus chrysater,1,,Auditivo,NA
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Pheugopedius mystacalis,1,,Auditivo,NA
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Pionus chalcopterus,6,45.1,visual,AD
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Pionus chalcopterus,2,,vuelo,NA
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Piranga flava,1,35.6,visual,BC
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Setophaga fusca,1,48.4,visual,BNC
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Spinus xanthogastrus,1,47.7,visual,BNC
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Troglodytes aedon,1,22.7,visual,PO
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Turdus ignobilis,1,36.4,visual,AD
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Turdus ignobilis,1,30,visual,BC
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Tyrannus melancholicus,1,41.8,visual,BNC
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Tyrannus melancholicus,1,89.5,visual,BNC
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Zimmerius chrysops,3,,Auditivo,NA
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Zimmerius chrysops,1,23.8,visual,BC
JUAN,Guacaica,1060,11,16-Nov,6:58,7:08,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guacaica,1060,10,16-Nov,7:26,7:36,Phaethornis syrmatophorus,1,42.7,visual,CV
JUAN,Guacaica,1060,10,16-Nov,7:26,7:36,Setophaga fusca,1,37.6,visual,BNC
JUAN,Guacaica,1060,10,16-Nov,7:26,7:36,Stilpnia heinei,1,24.7,visual,CV
JUAN,Guacaica,1060,10,16-Nov,7:26,7:36,Tyrannus melancholicus,1,,Auditivo,NA
JUAN,Guacaica,1060,10,16-Nov,7:26,7:36,Zimmerius chrysops,2,,Auditivo,NA
JUAN,Guacaica,1060,10,16-Nov,7:26,7:36,Zimmerius chrysops,1,11.3,visual,CV
JUAN,Guacaica,1060,9,16-Nov,8:10,8:20,Chlorostilbon melanorhynchus,2,25.3,visual,AD
JUAN,Guacaica,1060,9,16-Nov,8:10,8:20,Coragyps atratus,1,,vuelo,NA
JUAN,Guacaica,1060,9,16-Nov,8:10,8:20,Stelgidopteryx ruficollis,1,,vuelo,NA
JUAN,Guacaica,1060,9,16-Nov,8:10,8:20,Stilpnia vitriolina,1,,Auditivo,NA
JUAN,Guacaica,1060,9,16-Nov,8:10,8:20,Tyrannus melancholicus,1,,vuelo,NA
JUAN,Guacaica,1060,9,16-Nov,8:10,8:20,Tyrannus melancholicus,3,16.4,visual,RE
JUAN,Guacaica,1060,9,16-Nov,8:10,8:20,Vanellus chilensis,1,,Auditivo,NA
JUAN,Guacaica,1060,9,16-Nov,8:10,8:20,Zimmerius chrysops,2,,Auditivo,NA
JUAN,Guacaica,1060,9,16-Nov,8:10,8:20,Zonotrichia capensis,1,,Auditivo,NA
JUAN,Guacaica,1060,8,16-Nov,8:24,8:34,Bubulcus ibis,1,,vuelo,NA
JUAN,Guacaica,1060,8,16-Nov,8:24,8:34,Melanerpes formicivorus,1,44.6,visual,AD
JUAN,Guacaica,1060,8,16-Nov,8:24,8:34,Phimosus infuscatus,2,,vuelo,NA
JUAN,Guacaica,1060,8,16-Nov,8:24,8:34,Turdus ignobilis,1,70.4,visual,AD
JUAN,Guacaica,1060,8,16-Nov,8:24,8:34,Tyrannus melancholicus,1,,Auditivo,NA
JUAN,Guacaica,1060,8,16-Nov,8:24,8:34,Vanellus chilensis,1,,Auditivo,NA
JUAN,Guacaica,1060,8,16-Nov,8:24,8:34,Zimmerius chrysops,1,,Auditivo,NA
JUAN,Guacaica,1060,7,16-Nov,8:39,8:49,Amazilia tzacatl,1,,vuelo,NA
JUAN,Guacaica,1060,7,16-Nov,8:39,8:49,Bubulcus ibis,7,32.5,visual,GU
JUAN,Guacaica,1060,7,16-Nov,8:39,8:49,Bubulcus ibis,3,37,visual,BC
JUAN,Guacaica,1060,7,16-Nov,8:39,8:49,Caracara plancus,1,,vuelo,NA
JUAN,Guacaica,1060,7,16-Nov,8:39,8:49,Dysithamnus mentalis,1,,Auditivo,NA
JUAN,Guacaica,1060,7,16-Nov,8:39,8:49,Momotus aequatorialis,1,,Auditivo,NA
JUAN,Guacaica,1060,7,16-Nov,8:39,8:49,Myiarchus tuberculifer,1,40.6,visual,AD
JUAN,Guacaica,1060,7,16-Nov,8:39,8:49,Ramphocelus flammigerus,2,38.7,visual,AD
