"","sp","site","mode","mean","X5.","X95."
"979","Pionus menstruus","Parita_01_ElAgallito_05",1,1.32948430376763,0,3
"980","Pionus menstruus","Parita_01_ElReten_07",1,1.32948430376763,0,3
"981","Pionus menstruus","Parita_01_EsteroCamaron_13",2,2.34519416042106,1,4
"982","Pionus menstruus","Parita_01_HondaSalada_01",1,1.52840028867608,0,4
"983","Pionus menstruus","Parita_01_LasPalmitas_14",2,2.34519416042106,1,4
"984","Pionus menstruus","Parita_01_LosAzules_12",3,2.93762929894315,1,5
"985","Pionus menstruus","Parita_01_LosPalacios_06",2,2.37682235038178,1,5
"986","Pionus menstruus","Parita_01_LosPalacios_10",1,1.36074118759476,0,3
"987","Pionus menstruus","Parita_01_LosPalacios_11",1,1.36074118759476,0,3
"988","Pionus menstruus","Parita_01_Mamoni_08",1,1.32948430376763,0,3
"989","Pionus menstruus","Parita_01_Nanzal_09",1,1.32948430376763,0,3
"990","Pionus menstruus","Parita_01_PenonHonda_02",1,1.32948430376763,0,3
"991","Pionus menstruus","Parita_01_Sarigua_15",1,1.32948430376763,0,3
"992","Pionus menstruus","Parita_01_Sarigua_16",1,1.32948430376763,0,3
"993","Piranga olivacea","Parita_01_BayanoAvispa_03",1,1.29373564462697,1,2
"994","Piranga olivacea","Parita_01_BayanoLasTablas_04",3,3.5199014603957,2,5
"995","Piranga olivacea","Parita_01_ElAgallito_05",0,0.110338801998308,0,1
"996","Piranga olivacea","Parita_01_ElReten_07",1,1.13174740196679,1,2
"997","Piranga olivacea","Parita_01_EsteroCamaron_13",1,1.58803423290715,1,3
"998","Piranga olivacea","Parita_01_HondaSalada_01",3,3.54263527122397,2,6
"999","Piranga olivacea","Parita_01_LasPalmitas_14",1,1.29373564462697,1,2
"1000","Piranga olivacea","Parita_01_LosAzules_12",2,2.00369964434502,1,3
"1001","Piranga olivacea","Parita_01_LosPalacios_06",4,3.95576100903604,2,6
"1002","Piranga olivacea","Parita_01_LosPalacios_10",2,2.23799371798907,1,4
"1003","Piranga olivacea","Parita_01_LosPalacios_11",2,1.76268290667256,1,3
"1004","Piranga olivacea","Parita_01_Mamoni_08",2,2.00369964434502,1,3
"1005","Piranga olivacea","Parita_01_Nanzal_09",0,0.110338801998308,0,1
"1006","Piranga olivacea","Parita_01_PenonHonda_02",5,4.85274329072739,3,7
"1007","Piranga olivacea","Parita_01_Sarigua_15",1,1.29373564462697,1,2
"1008","Piranga olivacea","Parita_01_Sarigua_16",2,2.47370334426357,1,4
"1009","Piranga rubra","Parita_01_BayanoAvispa_03",3,3.19181919556651,2,5
"1010","Piranga rubra","Parita_01_BayanoLasTablas_04",1,1.49876060645273,1,3
"1011","Piranga rubra","Parita_01_ElAgallito_05",1,1.1066322064311,1,2
"1012","Piranga rubra","Parita_01_ElReten_07",1,1.04431744239312,1,1
"1013","Piranga rubra","Parita_01_EsteroCamaron_13",0,0.0359143772799817,0,0
"1014","Piranga rubra","Parita_01_HondaSalada_01",2,2.56463460188514,1,4
"1015","Piranga rubra","Parita_01_LasPalmitas_14",0,0.0359143772799817,0,0
"1016","Piranga rubra","Parita_01_LosAzules_12",1,1.04431744239312,1,1
"1017","Piranga rubra","Parita_01_LosPalacios_06",1,1.15472879887854,1,2
"1018","Piranga rubra","Parita_01_LosPalacios_10",0,0.0526736952688306,0,1
"1019","Piranga rubra","Parita_01_LosPalacios_11",0,0.0526736952688306,0,1
"1020","Piranga rubra","Parita_01_Mamoni_08",1,1.49876060645273,1,3
"1021","Piranga rubra","Parita_01_Nanzal_09",1,1.49876060645273,1,3
"1022","Piranga rubra","Parita_01_PenonHonda_02",3,3.19181919556651,2,5
"1023","Piranga rubra","Parita_01_Sarigua_15",0,0.0359143772799817,0,0
"1024","Piranga rubra","Parita_01_Sarigua_16",0,0.0359143772799817,0,0
"1025","Pitangus sulphuratus","Parita_01_BayanoAvispa_03",1,1.61195148481093,1,3
"1026","Pitangus sulphuratus","Parita_01_BayanoLasTablas_04",3,2.90648348083916,2,5
"1027","Pitangus sulphuratus","Parita_01_ElAgallito_05",1,1.05925709182943,1,2
"1028","Pitangus sulphuratus","Parita_01_ElReten_07",1,1.05925709182943,1,2
"1029","Pitangus sulphuratus","Parita_01_EsteroCamaron_13",0,0.0483265456292759,0,0
"1030","Pitangus sulphuratus","Parita_01_HondaSalada_01",2,2.8228657503785,1,5
"1031","Pitangus sulphuratus","Parita_01_LasPalmitas_14",0,0.0483265456292759,0,0
"1032","Pitangus sulphuratus","Parita_01_LosAzules_12",1,1.31248529115629,1,2
"1033","Pitangus sulphuratus","Parita_01_LosPalacios_06",2,1.79880790550341,1,3
"1034","Pitangus sulphuratus","Parita_01_LosPalacios_10",4,3.87809692913819,2,6
"1035","Pitangus sulphuratus","Parita_01_LosPalacios_11",2,2.24706594939003,1,4
"1036","Pitangus sulphuratus","Parita_01_Mamoni_08",0,0.0483265456292759,0,0
"1037","Pitangus sulphuratus","Parita_01_Nanzal_09",1,1.05925709182943,1,2
"1038","Pitangus sulphuratus","Parita_01_PenonHonda_02",2,2.01021099503117,1,3
"1039","Pitangus sulphuratus","Parita_01_Sarigua_15",0,0.0483265456292759,0,0
"1040","Pitangus sulphuratus","Parita_01_Sarigua_16",0,0.0483265456292759,0,0
"1041","Progne chalybea","Parita_01_BayanoAvispa_03",0,0.0197678032429175,0,0
"1042","Progne chalybea","Parita_01_BayanoLasTablas_04",0,0.0197678032429175,0,0
"1043","Progne chalybea","Parita_01_ElAgallito_05",1,1.02294556951181,1,1
"1044","Progne chalybea","Parita_01_ElReten_07",1,1.05258872332314,1,2
"1045","Progne chalybea","Parita_01_EsteroCamaron_13",0,0.0197678032429175,0,0
"1046","Progne chalybea","Parita_01_HondaSalada_01",1,1.52729905449952,1,3
"1047","Progne chalybea","Parita_01_LasPalmitas_14",0,0.0197678032429175,0,0
"1048","Progne chalybea","Parita_01_LosAzules_12",0,0.0197678032429175,0,0
"1049","Progne chalybea","Parita_01_LosPalacios_06",0,0.0261166178773418,0,0
"1050","Progne chalybea","Parita_01_LosPalacios_10",0,0.0261166178773418,0,0
"1051","Progne chalybea","Parita_01_LosPalacios_11",0,0.0261166178773418,0,0
"1052","Progne chalybea","Parita_01_Mamoni_08",0,0.0197678032429175,0,0
"1053","Progne chalybea","Parita_01_Nanzal_09",0,0.0197678032429175,0,0
"1054","Progne chalybea","Parita_01_PenonHonda_02",0,0.0197678032429175,0,0
"1055","Progne chalybea","Parita_01_Sarigua_15",0,0.0197678032429175,0,0
"1056","Progne chalybea","Parita_01_Sarigua_16",0,0.0197678032429175,0,0
"1057","Protonotaria citrea","Parita_01_BayanoAvispa_03",0,0.0113996742038972,0,0
"1058","Protonotaria citrea","Parita_01_BayanoLasTablas_04",1,1.12037643709357,1,2
"1059","Protonotaria citrea","Parita_01_ElAgallito_05",4,4.259527320401,2,7
"1060","Protonotaria citrea","Parita_01_ElReten_07",2,2.63727785303869,1,4
"1061","Protonotaria citrea","Parita_01_EsteroCamaron_13",1,1.30112297612249,1,2
"1062","Protonotaria citrea","Parita_01_HondaSalada_01",3,3.41358971852934,1,6
"1063","Protonotaria citrea","Parita_01_LasPalmitas_14",1,1.01600900002841,1,1
"1064","Protonotaria citrea","Parita_01_LosAzules_12",1,1.12037643709357,1,2
"1065","Protonotaria citrea","Parita_01_LosPalacios_06",4,4.15370337144856,2,7
"1066","Protonotaria citrea","Parita_01_LosPalacios_10",2,2.49921072985387,1,4
"1067","Protonotaria citrea","Parita_01_LosPalacios_11",4,4.15370337144856,2,7
"1068","Protonotaria citrea","Parita_01_Mamoni_08",3,3.31309243669289,2,5
"1069","Protonotaria citrea","Parita_01_Nanzal_09",2,2.63727785303869,1,4
"1070","Protonotaria citrea","Parita_01_PenonHonda_02",1,1.64016001654711,1,3
"1071","Protonotaria citrea","Parita_01_Sarigua_15",4,4.259527320401,2,7
"1072","Protonotaria citrea","Parita_01_Sarigua_16",0,0.0113996742038972,0,0
"1073","Quiscalus mexicanus","Parita_01_BayanoAvispa_03",1,1.42114571219938,1,3
"1074","Quiscalus mexicanus","Parita_01_BayanoLasTablas_04",2,2.14858378480607,1,4
"1075","Quiscalus mexicanus","Parita_01_ElAgallito_05",0,0.404875773182063,0,2
"1076","Quiscalus mexicanus","Parita_01_ElReten_07",1,1.74283506292556,1,3
"1077","Quiscalus mexicanus","Parita_01_EsteroCamaron_13",0,0.404875773182063,0,2
"1078","Quiscalus mexicanus","Parita_01_HondaSalada_01",0,0.642268661618455,0,2
"1079","Quiscalus mexicanus","Parita_01_LasPalmitas_14",0,0.404875773182063,0,2
"1080","Quiscalus mexicanus","Parita_01_LosAzules_12",0,0.404875773182063,0,2
"1081","Quiscalus mexicanus","Parita_01_LosPalacios_06",0,0.43724106887046,0,2
"1082","Quiscalus mexicanus","Parita_01_LosPalacios_10",0,0.43724106887046,0,2
"1083","Quiscalus mexicanus","Parita_01_LosPalacios_11",0,0.43724106887046,0,2
"1084","Quiscalus mexicanus","Parita_01_Mamoni_08",1,1.42114571219938,1,3
"1085","Quiscalus mexicanus","Parita_01_Nanzal_09",0,0.404875773182063,0,2
"1086","Quiscalus mexicanus","Parita_01_PenonHonda_02",0,0.404875773182063,0,2
"1087","Quiscalus mexicanus","Parita_01_Sarigua_15",0,0.404875773182063,0,2
"1088","Quiscalus mexicanus","Parita_01_Sarigua_16",1,1.42114571219938,1,3
"1089","Rupornis magnirostris","Parita_01_BayanoAvispa_03",1,1.6011978040468,1,3
"1090","Rupornis magnirostris","Parita_01_BayanoLasTablas_04",1,1.6011978040468,1,3
"1091","Rupornis magnirostris","Parita_01_ElAgallito_05",1,1.15022254121591,1,2
"1092","Rupornis magnirostris","Parita_01_ElReten_07",0,0.132268325582389,0,1
"1093","Rupornis magnirostris","Parita_01_EsteroCamaron_13",1,1.15022254121591,1,2
"1094","Rupornis magnirostris","Parita_01_HondaSalada_01",2,2.75436505549094,1,5
"1095","Rupornis magnirostris","Parita_01_LasPalmitas_14",0,0.132268325582389,0,1
"1096","Rupornis magnirostris","Parita_01_LosAzules_12",0,0.132268325582389,0,1
"1097","Rupornis magnirostris","Parita_01_LosPalacios_06",1,1.39532854789243,1,3
"1098","Rupornis magnirostris","Parita_01_LosPalacios_10",3,3.53308029583149,2,5
"1099","Rupornis magnirostris","Parita_01_LosPalacios_11",1,1.72696576412369,1,3
"1100","Rupornis magnirostris","Parita_01_Mamoni_08",1,1.31665379016167,1,2
"1101","Rupornis magnirostris","Parita_01_Nanzal_09",0,0.132268325582389,0,1
"1102","Rupornis magnirostris","Parita_01_PenonHonda_02",1,1.15022254121591,1,2
"1103","Rupornis magnirostris","Parita_01_Sarigua_15",0,0.132268325582389,0,1
"1104","Rupornis magnirostris","Parita_01_Sarigua_16",0,0.132268325582389,0,1
"1105","Saltator maximus","Parita_01_BayanoAvispa_03",0,0.00835713981270055,0,0
"1106","Saltator maximus","Parita_01_BayanoLasTablas_04",1,1.05918141489255,1,2
"1107","Saltator maximus","Parita_01_ElAgallito_05",0,0.00835713981270055,0,0
"1108","Saltator maximus","Parita_01_ElReten_07",0,0.00835713981270055,0,0
"1109","Saltator maximus","Parita_01_EsteroCamaron_13",0,0.00835713981270055,0,0
"1110","Saltator maximus","Parita_01_HondaSalada_01",0,0.0743687724302679,0,1
"1111","Saltator maximus","Parita_01_LasPalmitas_14",0,0.00835713981270055,0,0
"1112","Saltator maximus","Parita_01_LosAzules_12",0,0.00835713981270055,0,0
"1113","Saltator maximus","Parita_01_LosPalacios_06",0,0.012030393292916,0,0
"1114","Saltator maximus","Parita_01_LosPalacios_10",1,1.01467661138178,1,1
"1115","Saltator maximus","Parita_01_LosPalacios_11",0,0.012030393292916,0,0
"1116","Saltator maximus","Parita_01_Mamoni_08",0,0.00835713981270055,0,0
"1117","Saltator maximus","Parita_01_Nanzal_09",1,1.29372298823861,1,2
"1118","Saltator maximus","Parita_01_PenonHonda_02",0,0.00835713981270055,0,0
"1119","Saltator maximus","Parita_01_Sarigua_15",0,0.00835713981270055,0,0
"1120","Saltator maximus","Parita_01_Sarigua_16",0,0.00835713981270055,0,0
"1121","Setophaga castanea","Parita_01_BayanoAvispa_03",0,0.376789749360387,0,2
"1122","Setophaga castanea","Parita_01_BayanoLasTablas_04",1,1.71388863640981,1,3
"1123","Setophaga castanea","Parita_01_ElAgallito_05",1,1.71388863640981,1,3
"1124","Setophaga castanea","Parita_01_ElReten_07",1,1.39713623062759,1,3
"1125","Setophaga castanea","Parita_01_EsteroCamaron_13",0,0.376789749360387,0,2
"1126","Setophaga castanea","Parita_01_HondaSalada_01",2,2.20819984241713,1,4
"1127","Setophaga castanea","Parita_01_LasPalmitas_14",0,0.376789749360387,0,2
"1128","Setophaga castanea","Parita_01_LosAzules_12",0,0.376789749360387,0,2
"1129","Setophaga castanea","Parita_01_LosPalacios_06",1,1.43975576510014,1,3
"1130","Setophaga castanea","Parita_01_LosPalacios_10",1,1.43975576510014,1,3
"1131","Setophaga castanea","Parita_01_LosPalacios_11",1,1.78051679660219,1,3
"1132","Setophaga castanea","Parita_01_Mamoni_08",0,0.376789749360387,0,2
"1133","Setophaga castanea","Parita_01_Nanzal_09",0,0.376789749360387,0,2
"1134","Setophaga castanea","Parita_01_PenonHonda_02",0,0.376789749360387,0,2
"1135","Setophaga castanea","Parita_01_Sarigua_15",0,0.376789749360387,0,2
"1136","Setophaga castanea","Parita_01_Sarigua_16",0,0.376789749360387,0,2
